"Ticket_id","PurchaseDate","Price","EANCode","IsActive","Event_Event_id","Visitor_Visitor_id","Ticket_type_Type","Payment_method_Method","Seller_id"
7536,"2025-04-07",88,"6577330668966",0,54,"","Early Bird","",""
7537,"2025-04-23",277,"8006324185107",0,54,"","VIP","",""
7538,"2025-04-15",111,"3650135134917",0,54,"","Regular","",""
7539,"2025-04-11",277,"5295002996308",0,54,"","VIP","",""
7540,"2025-04-30",88,"4602924437423",0,54,"","Early Bird","",""
7541,"2025-04-23",77,"1942575385296",0,54,"","Group","",""
7542,"2025-04-21",111,"8688078920294",0,54,"","Regular","",""
7543,"2025-04-07",111,"5982003415987",0,54,"","Regular","",""
7544,"2025-04-20",111,"6033223720388",0,54,"","Regular","",""
7545,"2025-04-19",111,"8409907104833",0,54,"","Regular","",""
7546,"2025-04-29",111,"1173932756261",0,54,"","Regular","",""
7547,"2025-04-08",277,"7072761035962",0,54,"","VIP","",""
7548,"2025-04-15",111,"1529258404515",0,54,"","Regular","",""
7549,"2025-04-05",111,"6670435203085",0,54,"","Regular","",""
7550,"2025-04-09",333,"5935287084676",0,54,"","Backstage","",""
7551,"2025-04-06",88,"7153792442816",0,54,"","Early Bird","",""
7552,"2025-04-19",111,"9610064349013",0,54,"","Regular","",""
7553,"2025-04-05",111,"7872621067425",0,54,"","Regular","",""
7554,"2025-04-27",111,"4129769410497",0,54,"","Regular","",""
7555,"2025-04-08",111,"5324918765246",0,54,"","Regular","",""
7556,"2025-04-06",277,"8647233189319",0,54,"","VIP","",""
7557,"2025-04-19",88,"2103875186747",0,54,"","Early Bird","",""
7558,"2025-04-09",111,"7782106765735",0,54,"","Regular","",""
7559,"2025-04-13",77,"5883823851194",0,54,"","Group","",""
7560,"2025-04-21",111,"3333558830504",0,54,"","Regular","",""
7561,"2025-04-25",111,"3727140032069",0,54,"","Regular","",""
7562,"2025-04-22",277,"5084140078513",0,54,"","VIP","",""
7563,"2025-04-17",111,"1762389042082",0,54,"","Regular","",""
7564,"2025-04-17",111,"7946774603829",0,54,"","Regular","",""
7565,"2025-04-05",111,"8756196259497",0,54,"","Regular","",""
7566,"2025-04-14",111,"7551064948519",0,54,"","Regular","",""
7567,"2025-04-22",111,"6717026412880",0,54,"","Regular","",""
7568,"2025-05-01",111,"4645696024470",0,54,"","Regular","",""
7569,"2025-04-08",88,"1543728671180",0,54,"","Early Bird","",""
7570,"2025-04-25",111,"3510951319360",0,54,"","Regular","",""
7571,"2025-04-18",111,"2204674099053",0,54,"","Regular","",""
7572,"2025-04-10",111,"9170762399014",0,54,"","Regular","",""
7573,"2025-04-29",111,"1775212156976",0,54,"","Regular","",""
7574,"2025-04-14",111,"5807388503792",0,54,"","Regular","",""
7575,"2025-05-01",111,"8487818130069",0,54,"","Regular","",""
7576,"2025-04-25",111,"1193553164004",0,54,"","Regular","",""
7577,"2025-05-01",111,"5257235693738",0,54,"","Regular","",""
7578,"2025-04-23",111,"3269712502976",0,54,"","Regular","",""
7579,"2025-04-14",111,"6193667300906",0,54,"","Regular","",""
7580,"2025-04-26",333,"5514017299272",0,54,"","Backstage","",""
7581,"2025-04-05",111,"7193440200068",0,54,"","Regular","",""
7582,"2025-04-16",111,"2177575280301",0,54,"","Regular","",""
7583,"2025-04-15",88,"6270658691329",0,54,"","Early Bird","",""
7584,"2025-04-07",111,"7872581294271",0,54,"","Regular","",""
7585,"2025-04-16",88,"9641437651983",0,54,"","Early Bird","",""
7586,"2025-04-16",277,"9288956539523",0,54,"","VIP","",""
7587,"2025-04-10",111,"6710481026918",0,54,"","Regular","",""
7588,"2025-04-03",111,"1033043766268",0,54,"","Regular","",""
7589,"2025-04-14",111,"7153923847124",0,54,"","Regular","",""
7590,"2025-04-08",88,"7980286616369",0,54,"","Early Bird","",""
7591,"2025-04-28",111,"6475817971038",0,54,"","Regular","",""
7592,"2025-04-21",88,"7173425429915",0,54,"","Early Bird","",""
7593,"2025-04-17",111,"4297510126318",0,54,"","Regular","",""
7594,"2025-04-12",88,"2703607023838",0,54,"","Early Bird","",""
7595,"2025-05-01",111,"6158956685826",0,54,"","Regular","",""
7596,"2025-05-02",77,"1143853225781",0,54,"","Group","",""
7597,"2025-04-14",111,"4380979382297",0,54,"","Regular","",""
7598,"2025-05-03",111,"7530418064280",0,54,"","Regular","",""
7599,"2025-04-29",111,"3722916242797",0,54,"","Regular","",""
7600,"2025-04-04",111,"9545506675860",0,54,"","Regular","",""
7601,"2025-04-25",333,"8813165849716",0,54,"","Backstage","",""
7602,"2025-04-07",277,"7393387901875",0,54,"","VIP","",""
7603,"2025-04-10",111,"5797933016797",0,54,"","Regular","",""
7604,"2025-04-27",111,"8971736480844",0,54,"","Regular","",""
7605,"2025-04-20",333,"2259685564330",0,54,"","Backstage","",""
7606,"2025-04-20",111,"1447566681798",0,54,"","Regular","",""
7607,"2025-04-10",111,"5314488232200",0,54,"","Regular","",""
7608,"2025-04-13",111,"1300831140408",0,54,"","Regular","",""
7609,"2025-04-17",88,"1101428887475",0,54,"","Early Bird","",""
7610,"2025-05-02",111,"5303577409644",0,54,"","Regular","",""
7611,"2025-04-15",88,"7699890396161",0,54,"","Early Bird","",""
7612,"2025-04-21",111,"3204400068946",0,54,"","Regular","",""
7613,"2025-04-16",111,"6437380411571",0,54,"","Regular","",""
7614,"2025-04-25",111,"1931446988640",0,54,"","Regular","",""
7615,"2025-04-18",111,"7760718262208",0,54,"","Regular","",""
7616,"2025-04-07",111,"6679065203043",0,54,"","Regular","",""
7617,"2025-04-10",111,"8573629474936",0,54,"","Regular","",""
7618,"2025-04-28",333,"3522084772659",0,54,"","Backstage","",""
7619,"2025-04-05",111,"2555817426244",0,54,"","Regular","",""
7620,"2025-04-20",88,"4887265451651",0,54,"","Early Bird","",""
7621,"2025-04-27",111,"2436592064709",0,54,"","Regular","",""
7622,"2025-04-24",111,"5543312967054",0,54,"","Regular","",""
7623,"2025-04-25",111,"9330251243029",0,54,"","Regular","",""
7624,"2025-04-28",111,"5488989363036",0,54,"","Regular","",""
7625,"2025-04-21",333,"6255727421403",0,54,"","Backstage","",""
7626,"2025-04-10",111,"1463524699112",0,54,"","Regular","",""
7627,"2025-04-25",333,"4308977849759",0,54,"","Backstage","",""
7628,"2025-04-26",277,"2425457520833",0,54,"","VIP","",""
7629,"2025-04-08",111,"8964222706040",0,54,"","Regular","",""
7630,"2025-04-09",111,"8849314456622",0,54,"","Regular","",""
7631,"2025-04-30",111,"5140811288268",0,54,"","Regular","",""
7632,"2025-04-27",277,"4851219996680",0,54,"","VIP","",""
7633,"2025-04-13",333,"6492301857128",0,54,"","Backstage","",""
7634,"2025-04-10",88,"5005218956505",0,54,"","Early Bird","",""
7635,"2025-04-29",88,"9913080980564",0,54,"","Early Bird","",""
7636,"2025-04-28",111,"6590781383559",0,54,"","Regular","",""
7637,"2025-04-24",111,"9866380870826",0,54,"","Regular","",""
7638,"2025-04-21",88,"4920258383889",0,54,"","Early Bird","",""
7639,"2025-04-13",88,"8920404261226",0,54,"","Early Bird","",""
7640,"2025-04-16",77,"8514713493968",0,54,"","Group","",""
7641,"2025-04-19",111,"5088426981902",0,54,"","Regular","",""
7642,"2025-04-28",277,"1932437875948",0,54,"","VIP","",""
7643,"2025-04-19",111,"9615678951818",0,54,"","Regular","",""
7644,"2025-04-13",111,"9827763605019",0,54,"","Regular","",""
7645,"2025-04-07",111,"5047780814242",0,54,"","Regular","",""
7646,"2025-04-09",111,"1765211144550",0,54,"","Regular","",""
7647,"2025-04-26",111,"7006312057444",0,54,"","Regular","",""
7648,"2025-04-18",111,"1678993763529",0,54,"","Regular","",""
7649,"2025-04-18",111,"4708869029504",0,54,"","Regular","",""
7650,"2025-04-10",111,"8462902982111",0,54,"","Regular","",""
7651,"2025-04-20",277,"5011020491235",0,54,"","VIP","",""
7652,"2025-04-15",88,"4735890795529",0,54,"","Early Bird","",""
7653,"2025-04-28",111,"4233297599714",0,54,"","Regular","",""
7654,"2025-04-23",277,"3277941166866",0,54,"","VIP","",""
7655,"2025-04-17",111,"5472818790190",0,54,"","Regular","",""
7656,"2025-04-03",111,"7190034016375",0,54,"","Regular","",""
7657,"2025-04-19",88,"4823567523706",0,54,"","Early Bird","",""
7658,"2025-04-07",88,"3054297754767",0,54,"","Early Bird","",""
7659,"2025-04-15",111,"2786832612039",0,54,"","Regular","",""
7660,"2025-04-08",111,"8852242364515",0,54,"","Regular","",""
7661,"2025-04-07",277,"9923492356248",0,54,"","VIP","",""
7662,"2025-04-22",111,"6506003178583",0,54,"","Regular","",""
7663,"2025-04-03",111,"8690113677177",0,54,"","Regular","",""
7664,"2025-04-15",111,"6460278990796",0,54,"","Regular","",""
7665,"2025-04-18",111,"7934272283854",0,54,"","Regular","",""
7666,"2025-04-03",88,"8630273787051",0,54,"","Early Bird","",""
7667,"2025-04-29",111,"7561283644650",0,54,"","Regular","",""
7668,"2025-04-21",88,"5933288352970",0,54,"","Early Bird","",""
7669,"2025-04-20",111,"3741871210191",0,54,"","Regular","",""
7670,"2025-04-14",111,"3029136891128",0,54,"","Regular","",""
7671,"2025-05-03",90,"6688013465067",0,55,"","Regular","",""
7672,"2025-04-06",90,"8550828055310",0,55,"","Regular","",""
7673,"2025-04-03",72,"7078288367698",0,55,"","Early Bird","",""
7674,"2025-04-15",90,"6508189378696",0,55,"","Regular","",""
7675,"2025-04-12",90,"2617038005765",0,55,"","Regular","",""
7676,"2025-04-25",90,"2130323625788",0,55,"","Regular","",""
7677,"2025-04-30",62,"8354155380631",0,55,"","Group","",""
7678,"2025-04-30",90,"9792805523329",0,55,"","Regular","",""
7679,"2025-04-14",90,"7406239914715",0,55,"","Regular","",""
7680,"2025-04-16",90,"8937512571344",0,55,"","Regular","",""
7681,"2025-04-27",90,"7968914723696",0,55,"","Regular","",""
7682,"2025-04-19",90,"3155520074483",0,55,"","Regular","",""
7683,"2025-04-22",90,"4939106478929",0,55,"","Regular","",""
7684,"2025-04-06",225,"8504471992807",0,55,"","VIP","",""
7685,"2025-05-01",62,"2010258212977",0,55,"","Group","",""
7686,"2025-05-03",225,"3621664002146",0,55,"","VIP","",""
7687,"2025-04-23",90,"3722511519138",0,55,"","Regular","",""
7688,"2025-04-04",90,"1682484772279",0,55,"","Regular","",""
7689,"2025-05-02",72,"2282558557423",0,55,"","Early Bird","",""
7690,"2025-04-24",90,"3683567645767",0,55,"","Regular","",""
7691,"2025-05-01",90,"9471255652212",0,55,"","Regular","",""
7692,"2025-04-22",90,"2703269852418",0,55,"","Regular","",""
7693,"2025-04-03",72,"5602646679846",0,55,"","Early Bird","",""
7694,"2025-04-30",72,"1414309879501",0,55,"","Early Bird","",""
7695,"2025-05-03",90,"6678166952782",0,55,"","Regular","",""
7696,"2025-04-29",72,"3628880218761",0,55,"","Early Bird","",""
7697,"2025-04-20",90,"9984145705832",0,55,"","Regular","",""
7698,"2025-04-21",225,"7828671233541",0,55,"","VIP","",""
7699,"2025-04-06",90,"8589607291001",0,55,"","Regular","",""
7700,"2025-04-05",90,"5887178456309",0,55,"","Regular","",""
7701,"2025-04-25",270,"1670145004120",0,55,"","Backstage","",""
7702,"2025-04-12",90,"6942368581754",0,55,"","Regular","",""
7703,"2025-04-05",90,"2526054765824",0,55,"","Regular","",""
7704,"2025-04-11",90,"3915897676553",0,55,"","Regular","",""
7705,"2025-04-05",90,"3143254749814",0,55,"","Regular","",""
7706,"2025-04-23",62,"7962992588814",0,55,"","Group","",""
7707,"2025-04-19",225,"5676367636683",0,55,"","VIP","",""
7708,"2025-04-03",90,"1364079598650",0,55,"","Regular","",""
7709,"2025-04-22",225,"6298678666886",0,55,"","VIP","",""
7710,"2025-04-22",90,"3757850988523",0,55,"","Regular","",""
7711,"2025-04-06",90,"5825764561686",0,55,"","Regular","",""
7712,"2025-04-20",90,"2250636777376",0,55,"","Regular","",""
7713,"2025-04-26",90,"2642042681584",0,55,"","Regular","",""
7714,"2025-04-28",72,"4675797382612",0,55,"","Early Bird","",""
7715,"2025-04-13",90,"4263343336105",0,55,"","Regular","",""
7716,"2025-04-16",90,"4772371673236",0,55,"","Regular","",""
7717,"2025-04-14",90,"3436167579739",0,55,"","Regular","",""
7718,"2025-05-02",90,"8386937939661",0,55,"","Regular","",""
7719,"2025-04-03",90,"3834046727356",0,55,"","Regular","",""
7720,"2025-04-07",72,"9412788606467",0,55,"","Early Bird","",""
7721,"2025-04-26",62,"5116033977893",0,55,"","Group","",""
7722,"2025-04-14",90,"5732868464537",0,55,"","Regular","",""
7723,"2025-05-02",90,"5468791094032",0,55,"","Regular","",""
7724,"2025-04-30",90,"2793546218978",0,55,"","Regular","",""
7725,"2025-04-23",90,"8514301634961",0,55,"","Regular","",""
7726,"2025-04-13",225,"3561151042373",0,55,"","VIP","",""
7727,"2025-04-07",90,"6250365678859",0,55,"","Regular","",""
7728,"2025-04-16",90,"9568756933706",0,55,"","Regular","",""
7729,"2025-04-05",90,"7080376835228",0,55,"","Regular","",""
7730,"2025-05-02",90,"4632704112019",0,55,"","Regular","",""
7731,"2025-04-10",270,"2570511245522",0,55,"","Backstage","",""
7732,"2025-04-24",90,"4004201591446",0,55,"","Regular","",""
7733,"2025-04-06",72,"7905007015167",0,55,"","Early Bird","",""
7734,"2025-04-28",90,"5726578669618",0,55,"","Regular","",""
7735,"2025-04-10",90,"4176183965111",0,55,"","Regular","",""
7736,"2025-04-25",90,"3601968903122",0,55,"","Regular","",""
7737,"2025-04-26",90,"8977068355324",0,55,"","Regular","",""
7738,"2025-04-06",90,"4407900585844",0,55,"","Regular","",""
7739,"2025-04-19",90,"1992064599776",0,55,"","Regular","",""
7740,"2025-04-24",90,"2712844297437",0,55,"","Regular","",""
7741,"2025-04-18",225,"5995922940952",0,55,"","VIP","",""
7742,"2025-04-30",90,"2111363493246",0,55,"","Regular","",""
7743,"2025-04-30",90,"4529368233738",0,55,"","Regular","",""
7744,"2025-04-04",90,"2516779917015",0,55,"","Regular","",""
7745,"2025-04-24",225,"6392697748915",0,55,"","VIP","",""
7746,"2025-04-04",270,"7920778116941",0,55,"","Backstage","",""
7747,"2025-04-24",72,"1569447415610",0,55,"","Early Bird","",""
7748,"2025-04-08",90,"9481816384829",0,55,"","Regular","",""
7749,"2025-04-20",90,"3908886833041",0,55,"","Regular","",""
7750,"2025-04-10",225,"9720888479158",0,55,"","VIP","",""
7751,"2025-04-09",90,"3355744232797",0,55,"","Regular","",""
7752,"2025-04-27",90,"5608456229260",0,55,"","Regular","",""
7753,"2025-04-25",270,"7151803256965",0,55,"","Backstage","",""
7754,"2025-04-11",90,"3552564445822",0,55,"","Regular","",""
7755,"2025-04-13",90,"5360616288782",0,55,"","Regular","",""
7756,"2025-04-25",72,"1785084313836",0,55,"","Early Bird","",""
7757,"2025-04-26",62,"4770780149400",0,55,"","Group","",""
7758,"2025-05-03",90,"5481102639158",0,55,"","Regular","",""
7759,"2025-04-27",90,"1047933378135",0,55,"","Regular","",""
7760,"2025-04-29",90,"6315203796838",0,55,"","Regular","",""
7761,"2025-05-03",90,"2441502520792",0,55,"","Regular","",""
7762,"2025-05-01",72,"1857186763997",0,55,"","Early Bird","",""
7763,"2025-04-28",270,"9844145695540",0,55,"","Backstage","",""
7764,"2025-04-05",90,"3208045838146",0,55,"","Regular","",""
7765,"2025-04-25",225,"5451018342674",0,55,"","VIP","",""
7766,"2025-04-30",90,"4312508967085",0,55,"","Regular","",""
7767,"2025-04-24",72,"7712709759138",0,55,"","Early Bird","",""
7768,"2025-04-06",90,"4173646873202",0,55,"","Regular","",""
7769,"2025-04-14",90,"4578181450087",0,55,"","Regular","",""
7770,"2025-04-17",90,"4056470762590",0,55,"","Regular","",""
7771,"2025-04-21",90,"3301095490072",0,55,"","Regular","",""
7772,"2025-04-12",90,"5982751766967",0,55,"","Regular","",""
7773,"2025-04-03",90,"4471696630901",0,55,"","Regular","",""
7774,"2025-04-24",90,"9129468179856",0,55,"","Regular","",""
7775,"2025-04-05",90,"7303329652437",0,55,"","Regular","",""
7776,"2025-04-25",90,"3490644149065",0,55,"","Regular","",""
7777,"2025-04-06",225,"6889104735000",0,55,"","VIP","",""
7778,"2025-04-17",90,"5113217846372",0,55,"","Regular","",""
7779,"2025-04-22",90,"5911721359229",0,55,"","Regular","",""
7780,"2025-04-17",90,"4625565981383",0,55,"","Regular","",""
7781,"2025-04-09",72,"7414556847549",0,55,"","Early Bird","",""
7782,"2025-04-16",72,"4427994678631",0,55,"","Early Bird","",""
7783,"2025-04-15",90,"4517673536437",0,55,"","Regular","",""
7784,"2025-04-06",90,"9086179127403",0,55,"","Regular","",""
7785,"2025-04-21",90,"8165764546326",0,55,"","Regular","",""
7786,"2025-04-30",90,"3833845025359",0,55,"","Regular","",""
7787,"2025-04-28",90,"2547617507842",0,55,"","Regular","",""
7788,"2025-04-25",72,"3524355493470",0,55,"","Early Bird","",""
7789,"2025-04-11",225,"5566331332138",0,55,"","VIP","",""
7790,"2025-04-06",90,"2833183400320",0,55,"","Regular","",""
7791,"2025-04-25",270,"1390007737123",0,55,"","Backstage","",""
7792,"2025-04-27",90,"5069952602094",0,55,"","Regular","",""
7793,"2025-04-07",90,"3618600013984",0,55,"","Regular","",""
7794,"2025-04-08",62,"6367507983428",0,55,"","Group","",""
7795,"2025-04-29",72,"4852314678101",0,55,"","Early Bird","",""
7796,"2025-04-04",72,"7952722692760",0,55,"","Early Bird","",""
7797,"2025-04-30",225,"1108901175420",0,55,"","VIP","",""
7798,"2025-04-30",90,"1244005080049",0,55,"","Regular","",""
7799,"2025-04-29",270,"7255987520343",0,55,"","Backstage","",""
7800,"2025-04-14",90,"3660041448971",0,55,"","Regular","",""
7801,"2025-05-02",62,"5185468011748",0,55,"","Group","",""
7802,"2025-04-16",90,"7815238619384",0,55,"","Regular","",""
7803,"2025-04-14",225,"8935050757309",0,55,"","VIP","",""
7804,"2025-04-27",72,"7401603833436",0,55,"","Early Bird","",""
7805,"2025-04-16",90,"1791036822167",0,55,"","Regular","",""
7806,"2025-04-12",90,"9670854992270",0,55,"","Regular","",""
7807,"2025-04-14",90,"1216618797069",0,55,"","Regular","",""
7808,"2025-04-03",225,"2316657471232",0,55,"","VIP","",""
7809,"2025-04-03",72,"9085943607115",0,55,"","Early Bird","",""
7810,"2025-04-15",90,"9810330694039",0,55,"","Regular","",""
7811,"2025-05-03",72,"1318297723337",0,55,"","Early Bird","",""
7812,"2025-04-14",90,"5268857908388",0,55,"","Regular","",""
7813,"2025-05-03",90,"3817609958131",0,55,"","Regular","",""
7814,"2025-04-08",90,"4525258594630",0,55,"","Regular","",""
7815,"2025-04-24",90,"4837542409377",0,55,"","Regular","",""
7816,"2025-04-10",72,"4318720260585",0,55,"","Early Bird","",""
7817,"2025-04-20",90,"4285178677242",0,55,"","Regular","",""
7818,"2025-04-10",72,"9179180961416",0,55,"","Early Bird","",""
7819,"2025-04-18",90,"8925687996275",0,55,"","Regular","",""
7820,"2025-04-05",90,"7189530763210",0,55,"","Regular","",""
7821,"2025-04-18",45,"8513107120290",0,56,"","Group","",""
7822,"2025-04-13",65,"7728085090031",0,56,"","Regular","",""
7823,"2025-04-24",65,"4496129307157",0,56,"","Regular","",""
7824,"2025-04-26",195,"2780466652448",0,56,"","Backstage","",""
7825,"2025-04-09",65,"3861618470577",0,56,"","Regular","",""
7826,"2025-04-04",52,"4593864091631",0,56,"","Early Bird","",""
7827,"2025-04-11",65,"6297390524705",0,56,"","Regular","",""
7828,"2025-05-03",52,"6339619486462",0,56,"","Early Bird","",""
7829,"2025-04-05",65,"6395989826596",0,56,"","Regular","",""
7830,"2025-04-21",65,"7025869125886",0,56,"","Regular","",""
7831,"2025-04-04",45,"4783728262075",0,56,"","Group","",""
7832,"2025-04-27",65,"8032404501431",0,56,"","Regular","",""
7833,"2025-04-26",65,"9591161229336",0,56,"","Regular","",""
7834,"2025-04-21",65,"1792079168594",0,56,"","Regular","",""
7835,"2025-04-04",65,"4003399743809",0,56,"","Regular","",""
7836,"2025-04-20",65,"5438266547342",0,56,"","Regular","",""
7837,"2025-04-12",52,"8200837026558",0,56,"","Early Bird","",""
7838,"2025-04-07",162,"6931767091631",0,56,"","VIP","",""
7839,"2025-05-02",65,"9539472032890",0,56,"","Regular","",""
7840,"2025-04-04",162,"9139747273879",0,56,"","VIP","",""
7841,"2025-05-03",52,"1192046508737",0,56,"","Early Bird","",""
7842,"2025-04-18",52,"2343906643502",0,56,"","Early Bird","",""
7843,"2025-04-30",65,"9424489764228",0,56,"","Regular","",""
7844,"2025-04-13",65,"6470259709873",0,56,"","Regular","",""
7845,"2025-04-23",195,"7475574072618",0,56,"","Backstage","",""
7846,"2025-04-05",52,"6966014345872",0,56,"","Early Bird","",""
7847,"2025-04-24",65,"2513684463913",0,56,"","Regular","",""
7848,"2025-04-05",65,"4016906452952",0,56,"","Regular","",""
7849,"2025-04-13",65,"5757319738764",0,56,"","Regular","",""
