Rating_id,ArtistPerformanceINT,SoundAndLightingINT,StagePresenceINT,OrganizationINT,OverallImpressionINT,Performance_Performance_id,Visitor_Visitor_id
86427,3,3,5,2,3,128,42
86428,3,3,2,1,4,126,42
86429,3,2,4,1,1,127,80
86430,1,3,5,2,5,125,109
86431,3,5,5,2,5,128,149
86432,5,1,4,2,2,125,149
86433,3,2,4,1,4,126,149
86434,1,5,1,2,3,126,11
86435,2,2,2,4,1,125,11
86436,1,5,1,1,1,128,11
86437,3,4,5,3,4,125,89
86438,5,2,1,5,2,125,111
86439,3,1,3,1,4,128,111
86440,1,4,3,3,2,125,93
86441,3,2,4,2,3,128,7
86442,5,3,3,4,3,126,7
86443,2,1,4,3,4,126,91
86444,2,1,4,1,4,128,91
86445,2,4,3,3,3,127,91
86451,4,2,4,1,2,126,78
86452,3,4,3,5,3,125,78
86453,1,1,5,4,2,127,78
86454,2,5,2,1,5,128,66
86458,3,3,2,1,5,125,103
86459,4,4,4,3,1,127,103
86460,3,4,3,4,5,128,145
86461,1,3,3,1,3,127,145
86462,2,1,3,4,3,126,145
86463,2,2,5,2,3,128,64
86464,4,1,5,4,4,125,64
86465,4,3,5,5,1,126,64
86466,3,2,1,2,1,127,63
86467,5,3,2,4,2,125,63
86468,2,5,2,2,4,128,63
86469,4,5,5,4,5,126,136
86470,5,1,2,4,5,127,136
86471,1,1,4,3,4,128,136
86472,1,1,2,1,1,128,43
86473,4,4,1,3,3,126,150
86474,3,4,4,2,5,126,58
86475,2,1,3,5,4,125,58
86476,5,4,5,2,5,127,58
86478,3,1,4,2,4,128,124
86479,4,1,4,5,5,125,124
86480,1,5,5,2,3,125,73
86481,3,2,1,3,4,126,73
86482,1,1,4,1,1,127,73
86483,4,1,3,3,4,127,118
86484,5,3,5,5,5,125,55
86485,4,1,5,4,4,126,55
86486,5,4,2,5,2,125,45
86487,3,3,4,1,1,126,45
86491,5,5,5,5,3,127,79
86492,3,5,2,4,3,125,79
86493,1,3,5,5,3,128,79
86494,3,2,4,1,5,126,137
86495,2,4,5,4,4,128,137
86496,5,1,5,2,5,127,137
86497,5,2,5,4,1,126,131
86498,3,3,4,2,4,125,131
86500,1,5,2,3,2,128,24
86501,1,4,4,1,3,126,24
86502,2,5,2,5,3,126,97
86503,3,5,3,5,2,128,84
86504,3,1,4,2,1,126,84
86505,3,5,1,4,4,125,65
86506,2,4,1,5,2,128,142
86507,2,1,3,1,4,125,20
86508,3,4,3,2,3,128,20
86509,2,2,4,3,1,127,39
86510,4,3,1,1,3,126,23
86511,5,3,5,5,4,125,23
86512,1,5,4,5,5,128,23
86513,1,4,1,5,1,126,125
86517,5,2,1,4,5,127,48
86518,2,3,1,5,3,125,48
86519,3,2,4,4,3,126,14
86520,5,5,4,2,1,125,14
86521,1,3,3,4,2,126,133
86522,5,1,2,4,4,127,133
86523,3,1,1,5,3,128,133
86533,5,5,1,4,1,128,54
86534,5,2,3,5,2,127,54
86535,3,1,4,5,3,126,46
86536,2,3,3,2,2,125,46
86537,3,5,2,5,3,128,46
86538,5,1,4,3,4,126,69
86539,4,1,3,5,4,125,69
86540,3,1,3,1,3,128,69
86546,1,2,5,2,1,125,87
86547,5,5,5,5,1,126,87
86548,2,5,3,5,4,128,114
86549,2,2,1,2,1,128,75
86550,2,5,1,3,5,126,75
86551,3,4,3,2,3,126,17
86552,1,2,3,1,2,125,17
86553,2,3,4,2,3,127,17
86554,5,5,4,5,1,125,52
86555,1,3,3,5,1,125,147
86556,1,1,3,5,4,126,81
86563,1,1,5,4,4,125,96
86564,2,1,3,3,3,127,134
86565,1,5,2,2,4,127,2
86566,5,3,1,4,2,125,2
86567,2,5,1,1,1,128,2
86568,5,1,1,1,1,125,35
86569,1,2,1,2,4,128,62
86570,4,5,4,2,2,126,62
86571,2,3,2,3,1,127,62
86572,4,5,3,2,1,128,110
86573,4,2,2,5,4,125,110
86574,4,3,3,3,3,127,120
86575,5,5,2,3,2,126,120
86576,4,2,4,1,4,125,120
86577,5,5,1,3,4,127,74
86578,3,4,4,2,4,126,74
86579,4,5,3,2,1,125,74
86580,5,1,1,2,5,127,105
86581,3,5,3,2,3,127,129
86582,4,1,2,3,1,126,129
86583,4,1,4,5,1,128,129
86584,4,5,1,1,4,125,21
86585,3,4,3,2,5,128,21
86586,5,5,2,4,4,127,21
86588,4,1,1,3,4,127,18
86589,3,1,3,5,3,127,67
86590,3,1,3,4,3,125,67
86591,5,4,4,1,3,127,94
86592,2,2,4,5,1,125,94
86593,1,1,3,4,2,127,26
86594,5,1,4,3,2,128,26
86595,3,1,5,3,3,126,26
86596,2,5,4,1,2,128,36
86597,2,1,3,2,4,126,36
86599,2,1,2,2,3,128,10
86600,3,4,4,2,3,127,10
86601,3,3,4,4,3,126,10
88603,5,4,3,4,1,129,67
88604,2,1,4,1,2,131,121
88605,2,2,1,4,5,130,121
88611,5,2,1,2,2,130,114
88612,3,2,4,4,2,129,66
88613,5,4,2,1,4,132,66
88614,3,5,1,2,5,130,66
88615,2,4,5,2,1,130,74
88617,2,4,3,5,5,129,90
88618,2,4,3,5,2,132,90
88619,5,3,5,2,1,131,94
88620,3,5,2,5,1,132,94
88621,4,3,1,3,1,129,94
88622,3,1,4,5,3,131,1
88623,4,4,1,2,1,132,42
88625,4,4,4,2,3,130,124
88626,3,4,4,1,4,132,124
88627,3,2,2,3,5,132,89
88628,2,4,5,2,2,131,147
88629,2,4,3,3,5,131,43
88630,2,2,1,4,4,132,43
88631,2,1,1,3,4,131,2
88632,3,1,5,1,3,132,2
88633,2,3,2,1,2,130,2
88634,5,5,2,2,4,129,102
88638,5,2,5,3,4,132,7
88639,5,4,5,5,3,129,132
88640,1,4,4,2,3,131,132
88642,5,5,2,4,3,129,51
88643,3,2,3,2,5,131,30
88644,5,5,5,2,5,132,17
88645,5,1,4,5,1,131,17
88646,3,3,4,1,4,129,17
88647,3,1,3,4,3,130,11
88648,5,4,5,4,1,132,11
88649,5,5,5,4,1,130,68
88650,1,1,2,2,2,129,150
88651,3,1,4,5,2,131,150
88652,3,5,2,1,4,131,101
88653,3,3,1,1,5,129,63
88654,5,2,5,3,1,129,61
88655,3,2,4,3,3,130,138
88656,3,1,1,4,2,131,138
88657,2,5,5,4,2,130,146
88661,2,4,1,5,2,130,92
88662,5,4,2,3,3,131,92
88663,5,4,4,5,3,132,92
88664,3,3,2,3,3,130,108
88665,5,4,1,5,2,132,108
88666,4,1,1,2,4,131,108
88667,4,1,1,2,2,129,128
88668,4,4,2,5,5,129,117
88669,5,4,2,2,4,130,117
88670,2,4,1,2,1,131,117
88674,5,3,1,2,5,131,19
88675,3,3,4,2,2,131,116
88676,2,3,2,5,3,130,120
88677,2,1,3,3,1,132,120
88681,3,3,2,3,3,129,32
88682,3,2,2,3,4,131,32
88683,4,1,2,2,5,132,32
88684,5,4,4,2,2,129,113
88685,4,1,2,2,3,130,113
88686,2,1,1,3,3,131,113
88687,1,3,5,4,3,129,136
88688,2,4,2,5,3,132,136
88689,5,2,1,5,1,130,136
88690,1,3,1,2,5,132,71
88691,5,5,5,5,2,131,29
88692,3,5,2,5,2,131,118
88693,1,1,2,3,2,132,118
88694,5,3,1,3,3,132,135
88695,3,5,1,1,1,129,135
88696,1,3,1,4,2,130,135
88697,2,4,4,3,2,129,110
88698,2,5,3,4,4,132,110
88699,4,1,2,5,2,130,110
88700,4,4,5,3,3,132,21
88701,5,5,1,5,3,130,21
88702,5,4,5,3,1,129,21
88703,1,1,4,3,1,131,99
88706,3,1,4,3,5,132,96
88707,1,3,4,5,3,131,96
88708,4,5,1,1,3,129,41
88709,2,2,2,4,3,131,41
88710,1,4,3,1,1,131,75
88711,3,3,1,2,1,132,75
88712,4,5,3,5,5,132,37
88713,5,5,3,2,2,129,37
88714,5,5,4,1,3,131,37
88721,2,3,5,2,3,131,105
88722,1,4,4,2,4,130,105
88723,4,2,3,2,3,132,46
88724,2,4,1,1,5,129,46
88725,1,2,1,2,3,130,46
88726,4,1,2,5,4,130,84
88727,3,4,2,5,2,129,40
88728,3,3,2,3,4,132,40
88729,1,1,3,1,5,132,12
88730,5,3,1,5,2,129,12
88731,5,3,3,5,5,131,12
88732,4,2,4,1,2,131,72
88733,4,1,5,5,2,129,65
88734,3,5,2,4,1,132,65
88735,1,3,2,3,4,131,62
88736,2,1,5,3,5,129,62
88737,1,5,2,4,4,132,62
88741,3,1,3,4,4,130,73
88742,4,3,2,3,3,132,83
88743,3,1,5,2,4,129,83
88744,4,2,4,2,4,131,131
88745,4,1,2,4,3,132,131
88746,1,3,4,4,4,131,149
88747,3,4,4,3,4,130,149
88748,1,4,1,2,3,132,6
88750,3,2,5,1,5,129,34
88751,1,1,3,2,3,131,34
88752,1,2,4,5,4,130,34
88753,1,5,4,2,3,131,76
88754,1,4,5,3,4,129,76
88755,4,5,5,5,1,130,77
88756,3,5,4,5,2,131,77
88757,5,5,1,1,4,132,77
88758,5,4,3,5,2,130,111
88759,3,1,4,3,3,129,119
88760,4,3,3,1,1,132,119
88764,4,5,5,5,4,130,112
88765,2,3,1,2,5,132,112
88766,3,5,1,1,1,129,87
88767,3,4,5,3,5,130,87
88768,1,3,2,3,1,132,87
88769,3,1,4,2,2,130,123
88770,4,2,5,1,3,132,123
88773,4,2,2,4,5,132,45
88777,3,2,1,3,2,130,78
88778,5,5,4,1,1,132,78
88779,3,4,3,2,5,130,22
88780,5,5,5,1,5,132,22
88781,3,1,4,2,5,131,50
88782,3,4,1,4,4,130,50
88787,1,4,4,1,1,132,144
88788,2,2,5,3,5,131,144
88789,4,5,1,5,2,130,144
88790,4,4,2,4,5,132,137
88791,5,1,4,3,3,129,137
88792,3,3,4,5,4,132,54
88793,2,4,3,2,5,130,54
88794,1,4,2,4,5,129,54
88795,5,4,2,5,3,132,38
88796,5,4,2,3,1,132,98
88797,3,2,4,4,3,131,98
88798,5,1,2,4,5,131,86
88799,4,2,4,3,2,132,18
88800,1,2,4,4,2,129,47
88801,1,4,4,4,1,131,47
88802,4,1,1,4,5,132,58
88803,5,3,4,3,3,131,58
88804,3,1,1,4,5,129,58
88805,1,2,1,2,3,132,143
88806,5,3,4,1,3,130,143
88807,5,4,4,1,2,131,143
88808,2,2,4,4,5,130,14
88810,4,3,5,5,2,130,20
88811,4,4,5,5,2,129,20
88812,5,3,2,3,1,129,23
88813,1,3,4,1,4,129,31
88814,5,2,4,5,5,131,31
88815,4,5,2,4,1,132,64
88816,5,1,2,4,1,130,64
88817,2,3,5,4,2,130,126
88818,1,5,4,4,3,131,69
88819,1,2,2,1,2,130,69
88820,4,3,1,4,1,131,13
88821,4,3,4,5,5,132,13
88822,2,4,5,1,1,130,26
88823,5,5,3,1,2,129,26
88833,5,1,5,2,1,132,49
88834,3,5,4,4,3,131,49
88835,4,2,1,4,4,130,49
88836,1,3,2,1,2,131,35
88837,2,1,3,5,2,129,35
88838,1,1,4,3,1,132,35
88839,3,2,5,2,5,132,140
88840,5,3,5,3,2,130,140
88841,1,3,5,4,2,131,140
88842,3,2,3,5,2,130,79
88846,5,4,4,1,1,131,129
88847,4,2,5,5,5,132,129
88848,3,1,4,2,4,129,129
88851,4,3,2,2,4,132,91
88852,3,1,5,1,2,130,24
88853,2,1,2,1,3,131,24
88854,3,1,5,5,1,132,24
88855,5,1,4,4,4,131,103
88856,2,1,1,4,4,129,44
88857,2,4,5,1,1,132,44
88858,4,4,4,5,3,130,44
88859,1,2,5,5,5,129,48
88860,2,1,1,5,4,131,48
88861,2,1,5,5,1,130,93
88862,3,3,2,4,3,129,93
88863,1,5,2,4,2,130,27
88864,4,1,3,2,1,131,27
88865,2,5,4,4,3,129,85
88866,5,3,1,2,3,130,85
88867,1,2,3,5,1,129,139
88868,2,4,1,3,2,130,139
88869,2,1,3,1,3,132,139
88870,1,1,4,4,3,132,130
88871,3,2,4,4,5,130,130
88872,5,5,1,1,5,131,130
88874,1,2,2,4,4,131,148
88875,4,3,2,5,3,129,148
88876,2,5,5,2,1,129,107
88877,2,3,3,5,5,132,107
88878,4,2,1,4,2,130,107
88879,1,3,1,5,1,131,10
88880,5,1,5,1,1,129,10
88881,1,3,2,1,2,132,100
88882,3,2,2,1,5,131,100
88883,2,4,2,4,5,129,134
88884,2,3,5,3,4,130,134
88885,2,4,5,3,5,131,57
88886,2,1,3,3,3,130,57
88887,5,5,5,3,5,131,28
88888,5,4,5,1,1,132,3
88889,1,3,3,3,1,131,3
88890,1,1,1,4,2,130,3
88891,2,5,5,1,4,129,25
88892,5,1,2,1,4,130,127
88893,3,1,4,1,1,131,127
88894,4,2,1,1,5,132,127
88895,2,2,1,2,5,130,52
88896,5,2,5,3,4,131,106
88898,1,2,2,3,1,129,4
88901,5,5,1,3,3,132,104
88902,5,1,3,5,4,130,104
88903,1,2,2,2,3,129,122
88904,5,3,5,4,3,131,122
88905,2,3,2,5,5,131,53
88906,4,5,3,4,1,132,53
88907,2,2,2,2,3,131,80
88908,3,4,2,5,3,131,95
88909,2,1,4,3,4,130,95
88910,1,4,4,3,1,130,8
88911,1,5,5,4,5,131,8
88912,1,3,1,3,2,130,60
88913,1,1,2,4,3,132,60
88914,2,5,1,1,4,129,60
88915,3,4,5,1,2,129,59
88918,5,2,2,2,2,131,15
88919,3,3,4,5,3,131,88
88921,3,4,3,2,4,129,56
88922,1,4,4,5,5,131,33
88923,1,2,2,3,5,129,33
88924,4,1,2,3,4,130,33
88925,5,4,1,4,3,129,81
88926,3,3,4,1,4,132,81
88927,1,3,3,2,1,131,55
88930,4,2,3,4,3,129,39
88931,5,3,2,2,1,129,82
88932,5,2,1,2,3,129,16
88933,1,1,1,5,2,132,36
88934,3,1,1,1,5,130,115
88935,4,1,3,3,1,130,133
88936,4,2,2,5,1,129,145
88937,5,2,3,2,4,132,145
88938,1,1,1,3,5,132,97
88939,4,4,5,1,1,131,97
88940,5,5,2,1,5,130,97
88941,4,1,2,1,4,129,9
88942,4,3,3,5,3,131,9
88943,2,4,1,5,2,130,141
88944,1,1,4,2,5,129,141
88945,2,3,3,4,4,132,141
88946,5,5,2,4,4,130,142
88947,4,1,4,4,1,132,142
88948,2,4,1,1,5,129,142
88949,4,4,5,5,1,130,5
88950,3,3,5,3,2,131,5
88951,4,2,1,2,1,132,5
88958,5,1,3,1,3,132,70
88959,2,1,5,3,5,129,70
88960,2,4,3,3,5,132,125
88961,2,5,4,1,3,129,125
88962,1,2,3,3,2,131,125
88963,4,1,5,2,5,130,109
88964,2,5,3,1,5,131,109
88965,5,3,2,2,2,132,109
93639,4,1,3,5,4,133,39
93640,5,3,1,5,5,135,39
93641,3,1,4,5,4,135,66
93642,5,2,3,2,4,134,66
93643,5,3,3,1,3,135,142
93644,4,5,5,5,3,134,63
93645,4,3,3,5,5,134,21
93646,5,5,1,3,1,133,141
93647,1,4,2,3,1,135,95
93648,3,2,1,4,2,134,95
93652,5,1,5,1,2,134,133
93653,2,1,3,2,5,133,133
93654,4,4,2,5,5,135,133
93655,4,4,2,3,4,134,45
93656,2,4,2,2,4,135,49
93657,3,4,1,2,3,133,49
93658,5,2,4,4,2,135,2
93659,2,2,1,3,5,133,2
93660,5,1,4,2,1,133,86
93661,5,3,5,1,3,134,86
93662,2,2,4,4,3,135,86
93663,4,5,5,4,5,133,29
93664,5,4,5,5,3,133,108
93665,5,5,2,3,5,134,108
93666,1,3,1,1,4,134,17
93667,4,2,4,3,2,133,81
93668,3,5,2,5,3,133,132
93671,5,3,5,3,3,134,135
93672,5,4,2,4,3,133,135
93673,4,1,3,4,5,133,109
93674,1,2,5,1,5,133,80
93675,1,3,5,5,1,135,80
93678,2,3,3,1,3,134,3
93679,4,4,1,2,2,135,3
93680,4,4,4,4,2,133,3
93681,4,5,5,3,5,133,50
93682,2,1,1,1,5,134,50
93683,2,3,3,1,2,133,11
93684,2,5,2,2,5,135,11
93685,4,5,2,2,5,134,11
93686,5,3,2,3,3,134,126
93687,5,1,3,5,2,133,126
93688,3,3,2,5,4,135,126
93689,2,5,4,2,4,134,111
93690,5,1,1,2,1,135,111
93691,3,3,4,1,3,135,75
93693,3,2,2,5,4,133,149
93694,2,2,4,3,4,134,149
93695,3,5,5,3,2,135,149
93696,2,2,3,4,3,135,38
93697,5,1,3,2,1,133,38
93698,3,2,5,5,4,134,38
93699,5,5,4,5,3,133,89
93700,3,5,2,5,2,135,89
93701,1,4,1,5,3,134,89
93704,3,2,3,5,1,133,79
93705,1,5,2,3,3,135,101
93706,5,5,4,5,1,135,12
93707,1,3,3,4,1,135,123
93708,1,5,2,3,2,134,123
93709,5,3,1,2,1,133,96
93710,3,4,3,4,4,135,96
93711,5,1,2,2,4,134,96
93715,1,1,2,5,1,134,1
93716,1,5,1,5,3,133,1
93717,5,3,1,5,4,135,1
93718,1,5,2,4,4,133,129
93719,5,2,3,3,2,135,129
93720,1,3,4,3,5,133,143
93721,1,2,2,3,3,135,143
93722,5,2,2,2,5,134,143
93723,4,1,5,5,4,135,102
93724,5,1,1,1,4,135,83
93725,1,3,1,4,4,133,83
93726,1,3,3,2,5,134,83
93727,1,2,2,1,3,135,92
93728,4,3,3,4,5,134,92
93732,1,3,4,4,2,135,150
93733,2,3,5,3,4,133,150
93734,4,4,2,5,3,133,16
93735,4,4,1,4,4,135,130
93738,2,5,5,4,5,134,34
93739,3,1,3,5,5,135,34
93740,3,2,2,1,1,134,32
93741,5,1,2,3,3,135,32
93742,2,4,5,4,5,133,32
93745,5,4,2,3,1,135,59
93746,1,2,1,2,4,133,59
93747,5,5,2,1,5,134,59
93748,1,3,2,5,2,134,40
93749,1,4,2,5,5,133,40
93752,2,2,2,5,1,134,147
93753,3,1,3,5,4,133,147
93754,5,3,1,4,4,135,5
93755,3,2,1,2,5,134,5
93756,2,5,2,1,1,133,5
93759,1,4,4,2,1,133,88
93760,4,2,1,1,2,135,88
93761,4,1,1,3,3,135,25
93762,4,5,4,2,1,133,25
93763,1,5,1,2,2,134,25
93764,5,5,5,2,5,135,116
93765,3,4,1,5,4,134,116
93766,5,1,5,2,4,133,114
93767,5,4,4,1,3,135,114
93768,1,3,2,3,1,134,114
93771,5,5,3,2,1,134,107
93772,3,2,2,1,5,133,107
93773,1,4,3,3,2,134,72
93774,5,1,3,1,1,135,72
93775,4,2,2,2,3,133,72
93776,5,5,4,2,5,135,134
93777,1,3,5,2,3,134,134
93778,4,5,4,4,3,133,134
93779,4,3,4,1,4,135,105
93780,1,2,3,5,2,133,24
93781,3,5,1,1,5,135,24
93782,2,4,4,2,3,134,74
93783,4,2,4,5,5,133,74
93784,3,3,3,4,2,134,122
93785,2,4,2,2,4,133,122
93786,4,4,3,1,3,135,122
93787,5,2,2,5,1,135,65
93788,4,4,4,5,5,133,65
93789,2,1,2,1,4,134,65
93790,5,2,4,5,2,134,82
93791,3,5,4,4,2,133,82
93792,3,2,1,3,5,135,82
93793,2,3,4,1,5,134,148
93794,5,1,4,1,4,133,148
93798,5,3,4,1,1,134,77
93799,3,5,5,5,4,134,78
93800,5,5,1,5,3,133,140
93801,3,3,1,2,3,135,140
93802,1,4,4,2,1,134,136
93803,2,3,1,2,1,133,136
93804,5,3,5,2,4,135,136
93805,4,4,5,4,3,133,15
93806,1,4,4,3,3,135,15
93807,4,3,5,4,1,135,41
93808,1,1,3,1,4,133,41
93809,4,4,2,5,2,134,41
93810,1,5,2,4,4,135,35
93811,2,3,3,4,5,133,35
93812,3,4,1,3,5,134,35
93813,1,5,5,3,5,134,121
93815,1,4,5,2,4,133,61
93816,3,5,1,2,4,133,7
93817,5,3,4,3,2,135,7
93818,4,3,5,5,5,134,48
93819,2,1,2,3,3,133,48
93820,1,1,2,3,4,134,73
93821,5,2,3,3,1,135,73
93822,5,3,4,1,2,134,118
93823,2,2,3,2,4,135,118
93824,3,3,3,5,1,133,118
93825,4,1,1,2,3,135,47
93826,4,4,5,4,1,134,113
93827,2,2,1,1,3,133,113
93828,3,4,1,1,1,135,113
93837,3,3,4,2,1,133,56
93838,3,1,2,1,1,135,56
93839,3,2,5,3,1,134,56
93840,5,1,1,1,4,134,53
93841,2,5,5,5,4,135,53
93842,1,2,2,1,2,135,28
93843,3,1,4,2,2,133,28
93844,2,1,4,3,5,135,93
93845,1,5,4,2,3,134,144
93846,4,1,5,5,4,133,62
93847,3,5,5,3,3,135,62
93848,5,1,4,1,1,134,62
93849,3,3,5,5,3,135,9
93850,2,4,1,3,2,134,26
93851,3,5,4,1,5,134,4
93852,5,4,4,5,3,134,138
93853,3,1,5,2,5,135,138
93854,2,5,4,1,3,135,30
93855,1,1,2,3,1,133,30
93856,2,5,3,1,4,134,30
93857,2,2,4,5,4,133,91
93860,3,4,2,3,4,133,76
93861,4,3,1,4,2,135,76
93865,5,3,3,1,3,135,115
93866,2,2,3,5,3,134,115
93867,3,5,2,2,4,135,20
93868,4,2,2,2,3,134,124
93869,1,3,4,1,2,135,124
93870,1,1,2,1,3,133,119
93871,4,2,1,5,2,134,119
93872,4,2,3,2,5,135,119
93873,2,2,1,1,2,135,67
93874,2,1,4,3,2,133,67
93875,5,2,5,2,3,134,67
93876,2,3,3,5,4,133,106
93877,2,5,2,2,1,134,106
93882,5,4,3,5,1,135,55
93886,5,5,1,3,2,133,22
93887,2,4,5,4,4,134,22
93888,5,4,5,5,2,135,22
93889,4,5,3,4,4,134,42
93890,3,3,4,2,3,135,27
93891,4,1,2,1,1,134,27
93892,4,5,1,3,5,133,27
93895,5,4,1,1,2,134,19
93896,4,5,5,1,2,133,19
93897,5,2,3,2,2,135,51
93898,4,4,3,2,2,133,51
93899,3,3,3,2,2,134,51
93900,5,3,5,5,3,133,104
93901,4,2,4,4,1,134,104
93902,1,4,2,2,1,134,99
93903,4,1,4,3,3,135,99
93904,1,3,2,2,5,133,58
93905,5,2,3,3,1,135,58
93908,4,3,1,4,2,134,36
93909,5,5,5,5,1,133,36
93910,4,1,5,2,3,134,14
93911,4,1,3,3,4,135,8
93912,2,3,5,2,2,133,8
93913,5,2,2,1,3,134,8
93914,1,2,5,4,1,134,60
93915,4,5,1,3,5,135,125
93916,1,1,5,2,5,134,68
93917,2,3,5,4,3,133,68
93918,3,2,4,4,2,135,71
93919,2,2,5,2,5,135,10
93920,1,2,4,3,4,134,10
93923,2,1,4,4,4,133,139
93924,1,4,5,1,2,135,139
93925,1,2,2,4,2,134,139
93926,1,3,2,1,3,134,127
93927,5,2,2,1,5,134,98
93928,1,4,4,2,5,135,70
93929,2,3,5,5,3,133,70
93930,5,5,1,4,4,134,70
93931,5,5,3,3,1,135,100
93932,2,1,1,4,3,133,100
93933,2,4,3,2,4,133,87
93934,4,5,2,2,1,135,87
93935,4,3,2,3,3,134,87
93936,3,3,5,2,2,134,54
93937,2,1,4,5,4,133,54
93938,1,3,2,2,5,135,54
93939,5,5,1,1,3,135,117
93940,5,2,5,3,5,133,117
93941,4,4,3,2,4,135,6
93942,5,3,4,3,5,133,90
93943,5,3,3,5,4,134,131
93946,1,1,5,3,4,135,128
93947,3,3,5,3,1,135,112
93948,2,1,2,1,5,133,112
93949,3,4,5,1,3,134,112
93950,3,2,1,2,2,135,37
93951,1,1,1,2,4,134,37
93952,3,2,1,3,3,133,37
93953,3,4,4,5,2,133,13
93954,5,2,4,1,4,135,13
93955,1,3,1,5,3,134,13
93956,4,4,1,4,2,134,97
93957,2,1,1,4,4,133,97
93958,1,5,5,4,3,135,97
93964,3,2,5,4,5,133,110
93965,2,3,2,4,2,135,110
93966,3,4,5,4,3,134,110
93970,4,3,3,4,3,135,120
93971,5,1,4,1,4,133,120
93972,5,4,5,3,2,134,120
93973,3,3,2,2,2,133,31
93974,2,5,3,4,1,135,137
93975,4,2,3,4,3,133,137
93976,2,3,1,3,3,134,137
93977,2,3,2,2,2,133,103
93978,1,1,3,3,3,135,103
93979,2,4,4,5,3,134,103
93980,4,4,3,2,1,133,33
93981,4,1,5,4,2,135,33
93982,2,1,5,5,2,134,85
93983,5,2,2,1,2,135,85
93989,5,5,4,5,5,133,52
93990,5,4,3,2,1,134,52
93991,2,5,1,3,4,135,52
93992,4,2,4,1,3,134,46
93993,2,5,4,2,4,133,46
93994,1,4,5,4,1,134,84
93995,3,3,3,5,5,133,84
93996,3,3,3,5,3,134,18
93997,1,1,3,4,4,135,18
93998,1,4,2,5,4,133,18
93999,2,3,2,4,5,133,23
94000,3,4,5,4,4,134,23
94001,1,2,2,1,4,135,23
94002,5,4,5,4,5,133,64
94003,2,4,3,3,1,135,64
94004,4,3,1,3,1,134,64
94005,4,5,5,3,5,133,57
94006,2,5,2,3,3,135,57
94007,1,5,1,3,4,134,57
94008,2,3,4,1,2,134,43
94009,1,5,4,1,4,134,146
94010,2,5,1,2,5,135,146
94011,5,3,5,3,5,134,145
94012,4,3,1,4,1,133,94
94013,5,5,2,2,4,134,94
94014,1,3,3,1,3,133,44
94015,5,1,4,4,5,133,69
94016,1,5,5,3,3,134,69
94017,4,5,4,2,1,135,69
94636,4,1,1,2,5,137,77
94637,5,2,3,5,5,136,77
94638,2,3,4,3,2,137,50
94639,5,1,1,3,4,136,50
94640,5,2,5,3,5,136,16
94641,3,1,4,5,2,137,105
94642,2,5,1,3,3,136,142
94643,4,4,1,2,1,136,19
94644,5,4,5,1,4,137,19
94645,2,2,5,4,3,136,62
94646,1,5,5,5,1,137,62
94647,3,5,2,3,1,136,104
94648,2,2,4,4,3,137,121
94649,2,1,3,3,5,137,17
94650,5,5,4,3,5,136,17
94651,2,5,2,2,1,137,119
94652,1,3,1,2,3,136,119
94657,1,1,1,2,4,137,74
94658,5,2,3,4,2,136,74
94659,2,3,3,1,2,137,43
94660,1,4,5,2,3,137,30
94661,2,2,1,3,4,136,30
94662,3,2,5,1,1,136,71
94663,3,1,2,5,3,137,71
94666,4,2,1,2,2,136,113
94667,1,5,1,2,4,137,113
94668,5,2,4,1,5,137,140
94669,3,4,4,2,5,137,66
94670,4,2,3,4,4,136,26
94671,5,2,4,1,2,137,26
94672,5,3,3,4,1,136,18
94673,4,5,4,3,1,137,99
94674,2,5,2,1,3,136,99
94676,5,2,4,5,2,136,128
94677,3,4,5,2,3,137,128
94680,3,3,2,4,5,137,35
94681,3,1,1,2,2,137,83
94682,2,3,3,4,3,137,94
94683,4,5,4,3,1,136,38
94684,1,4,1,2,5,137,38
94685,2,5,1,3,1,136,12
94686,1,3,3,5,2,137,12
94687,4,5,1,2,4,137,90
94688,3,3,2,2,3,136,90
94689,4,1,3,2,1,137,106
94690,1,5,1,2,4,136,106
94691,5,1,4,4,5,137,44
94692,2,2,4,4,5,136,44
94693,4,1,3,1,1,136,114
94694,1,4,1,4,5,137,10
94695,2,2,1,1,1,136,137
94696,3,1,2,1,2,137,91
94697,4,4,3,4,5,137,37
94698,4,3,5,5,1,136,37
94699,5,5,1,5,3,136,53
94700,3,3,4,1,1,137,53
94701,2,4,1,3,3,136,108
94702,3,5,5,2,3,137,108
94705,3,5,2,3,3,136,1
94706,4,3,1,4,1,137,1
94707,4,5,4,1,3,136,58
94708,2,5,2,4,5,137,58
94712,4,5,2,1,1,137,11
94713,1,2,4,5,3,136,11
94714,3,1,2,2,3,137,107
94715,3,4,4,4,1,136,107
94718,2,1,4,1,1,137,69
94719,2,5,4,3,1,136,69
94720,2,4,4,3,5,137,96
94722,3,4,3,4,2,136,27
94723,4,1,1,3,2,137,41
94724,2,2,2,5,1,137,57
94725,4,2,1,5,2,136,109
94726,3,1,2,1,5,137,88
94729,4,1,5,4,1,137,48
94730,2,3,4,1,3,137,63
94731,1,5,3,3,2,136,13
94732,3,1,4,4,2,137,13
94733,3,1,3,3,2,136,124
94734,1,1,1,1,4,136,125
94735,5,2,5,3,3,137,125
94736,1,2,1,4,1,136,68
94737,5,1,1,1,4,136,36
94738,3,5,3,4,1,137,36
