Rating_id,ArtistPerformanceINT,SoundAndLightingINT,StagePresenceINT,OrganizationINT,OverallImpressionINT,Performance_Performance_id,Visitor_Visitor_id,RatingDate
77840,2,1,3,2,2,139,85,2024-05-06
77841,1,1,1,1,1,140,13,2024-05-11
77842,2,2,2,3,2,139,13,2024-05-10
77843,2,2,3,2,2,141,50,2024-05-08
77844,1,1,2,2,1,141,98,2024-05-09
77845,4,5,4,4,4,140,114,2024-05-12
77846,2,1,2,3,2,139,114,2024-05-12
77847,2,3,3,3,2,141,114,2024-05-11
77848,2,1,1,2,1,140,18,2024-05-12
77849,2,2,3,1,2,141,18,2024-05-13
77850,2,3,3,2,2,139,18,2024-05-12
77851,2,3,3,3,2,138,67,2024-05-10
77852,3,2,3,4,3,140,89,2024-05-10
77853,1,1,1,1,1,141,89,2024-05-12
77854,1,1,1,1,1,141,107,2024-05-13
77855,3,3,3,3,3,140,107,2024-05-12
77856,4,3,3,3,3,140,82,2024-05-08
77857,1,1,1,1,1,141,82,2024-05-12
77858,2,2,2,2,2,138,84,2024-05-09
77859,5,5,5,4,4,141,84,2024-05-08
77860,4,5,3,3,3,139,92,2024-05-07
77861,3,2,2,3,2,140,92,2024-05-10
77862,4,3,3,3,3,138,66,2024-05-06
77863,4,5,3,4,4,140,66,2024-05-10
77864,1,1,1,2,1,139,66,2024-05-11
77865,2,2,2,2,2,140,76,2024-05-10
77866,5,5,4,5,4,139,76,2024-05-07
77867,1,1,1,2,1,138,76,2024-05-12
77868,1,1,2,1,1,138,75,2024-05-13
77869,1,1,2,1,1,138,57,2024-05-13
77870,2,2,2,2,2,140,57,2024-05-13
77871,3,4,2,3,3,139,57,2024-05-13
77872,3,2,4,2,2,139,41,2024-05-09
77873,5,5,4,5,4,140,41,2024-05-07
77874,5,5,5,5,5,138,71,2024-05-08
77875,2,2,2,3,2,140,71,2024-05-06
77876,3,4,3,2,3,141,71,2024-05-12
77877,3,4,2,4,3,140,48,2024-05-07
77878,3,2,3,3,2,139,108,2024-05-10
77879,3,3,2,3,2,141,108,2024-05-12
77880,3,2,2,3,2,139,101,2024-05-06
77881,3,3,4,3,3,140,101,2024-05-06
77882,2,3,3,2,2,138,29,2024-05-06
77883,5,5,4,4,4,140,29,2024-05-07
77884,2,1,1,3,1,141,73,2024-05-06
77885,2,1,2,2,1,138,73,2024-05-07
77886,1,1,1,1,1,141,16,2024-05-13
77887,3,2,3,2,2,139,14,2024-05-13
77888,4,4,3,5,4,139,83,2024-05-10
77889,1,1,2,1,1,140,83,2024-05-10
77890,1,1,1,1,1,141,83,2024-05-10
77891,4,5,4,5,4,141,5,2024-05-13
77892,2,3,1,3,2,140,5,2024-05-07
77893,1,1,1,1,1,139,141,2024-05-06
77894,5,5,5,5,5,138,141,2024-05-09
77895,3,4,2,2,2,139,45,2024-05-07
77896,2,3,2,1,2,139,58,2024-05-13
77897,2,1,3,3,2,140,58,2024-05-08
77898,1,2,1,1,1,138,58,2024-05-09
77899,3,2,2,3,2,141,148,2024-05-11
77900,4,4,4,3,3,138,148,2024-05-13
77901,3,3,2,3,2,139,37,2024-05-13
77902,2,1,3,3,2,140,37,2024-05-07
77903,2,2,2,2,2,141,36,2024-05-09
77904,2,2,1,1,1,140,40,2024-05-09
77905,5,5,5,5,5,138,40,2024-05-06
77906,1,1,2,2,1,139,110,2024-05-11
77907,2,1,3,2,2,141,22,2024-05-09
77908,4,5,4,5,4,140,137,2024-05-11
77909,3,2,2,2,2,138,137,2024-05-08
77910,5,5,5,4,4,141,137,2024-05-06
77911,1,1,1,1,1,139,28,2024-05-11
77912,4,5,5,4,4,140,28,2024-05-13
77913,3,2,4,3,3,138,28,2024-05-10
77914,2,2,3,2,2,141,80,2024-05-08
77915,3,3,2,3,2,141,115,2024-05-07
77916,2,3,2,3,2,140,127,2024-05-11
77917,1,1,2,1,1,141,127,2024-05-08
77918,2,1,3,2,2,138,127,2024-05-12
77919,2,3,2,2,2,138,88,2024-05-09
77920,5,5,5,5,5,139,88,2024-05-10
77921,4,4,5,5,4,141,88,2024-05-06
77922,1,2,2,1,1,138,103,2024-05-08
77923,3,3,3,2,2,141,103,2024-05-06
77924,1,1,2,1,1,140,103,2024-05-11
77925,4,4,4,4,4,138,34,2024-05-08
77926,4,4,3,5,4,139,34,2024-05-06
77927,4,3,5,4,4,141,34,2024-05-08
77928,4,3,4,4,3,138,94,2024-05-12
77929,4,4,4,4,4,139,94,2024-05-11
77930,1,1,1,2,1,138,102,2024-05-11
77931,4,3,5,4,4,141,102,2024-05-13
77932,2,3,3,1,2,140,7,2024-05-09
77933,3,2,3,4,3,141,2,2024-05-08
77934,4,3,5,5,4,140,2,2024-05-12
77935,3,2,2,4,2,139,2,2024-05-07
77936,1,1,2,1,1,139,77,2024-05-13
77937,2,1,3,3,2,141,77,2024-05-13
77938,4,4,4,5,4,141,47,2024-05-12
77939,1,2,1,1,1,140,97,2024-05-11
77940,4,4,5,5,4,138,21,2024-05-07
77941,1,1,1,1,1,140,21,2024-05-06
77942,3,4,2,3,3,139,43,2024-05-09
77943,5,5,4,4,4,140,43,2024-05-12
77944,5,4,4,4,4,138,43,2024-05-10
77945,1,1,1,1,1,140,90,2024-05-08
77946,3,3,2,3,2,139,90,2024-05-10
77947,3,4,2,2,2,141,90,2024-05-08
77948,4,3,3,4,3,141,27,2024-05-11
77949,4,4,4,5,4,140,72,2024-05-10
77950,2,1,1,3,1,138,72,2024-05-06
77951,3,3,2,4,3,139,72,2024-05-12
77952,3,3,4,4,3,141,15,2024-05-13
77953,2,3,3,1,2,140,15,2024-05-12
77954,1,2,1,2,1,138,109,2024-05-06
77955,4,4,4,5,4,140,106,2024-05-09
77956,3,4,2,4,3,141,106,2024-05-13
77957,2,1,3,3,2,139,116,2024-05-11
77958,1,1,1,1,1,138,116,2024-05-08
77959,1,1,2,2,1,141,116,2024-05-09
77960,1,1,2,2,1,139,23,2024-05-08
77961,4,3,3,4,3,140,23,2024-05-12
77962,3,4,2,4,3,141,111,2024-05-12
77963,1,1,2,1,1,138,111,2024-05-08
77964,5,5,5,5,5,139,111,2024-05-13
77965,4,3,3,4,3,140,121,2024-05-13
77966,5,5,5,4,4,138,121,2024-05-09
77967,2,3,1,3,2,139,121,2024-05-07
77968,5,4,4,5,4,141,55,2024-05-08
77969,1,1,1,2,1,139,55,2024-05-08
77970,2,1,3,3,2,138,55,2024-05-09
77971,2,3,3,1,2,141,30,2024-05-06
77972,3,2,4,4,3,140,30,2024-05-08
77973,5,4,4,5,4,141,134,2024-05-11
77974,1,1,2,1,1,139,24,2024-05-11
77975,2,1,1,2,1,140,24,2024-05-10
77976,3,3,3,4,3,138,24,2024-05-09
77977,1,1,1,1,1,139,99,2024-05-10
77978,5,5,5,5,5,140,99,2024-05-06
77979,2,3,2,1,2,139,120,2024-05-12
77980,4,4,4,5,4,141,120,2024-05-07
77981,3,4,4,4,3,140,120,2024-05-12
77982,3,4,2,2,2,138,74,2024-05-13
77983,5,5,5,5,5,141,74,2024-05-06
77984,4,3,5,3,3,141,138,2024-05-12
77985,1,2,1,1,1,138,138,2024-05-06
77986,5,5,4,4,4,140,138,2024-05-13
77987,2,2,2,1,1,138,60,2024-05-10
77988,4,4,4,4,4,141,60,2024-05-10
77989,5,5,5,4,4,138,46,2024-05-09
77990,3,2,2,3,2,139,46,2024-05-12
77991,2,2,3,3,2,141,59,2024-05-08
77992,3,2,2,3,2,138,59,2024-05-07
77993,4,4,3,3,3,140,59,2024-05-07
77994,4,4,4,3,3,140,128,2024-05-07
77995,4,5,5,4,4,138,128,2024-05-10
77996,1,1,1,2,1,141,128,2024-05-11
77997,4,4,3,4,3,138,25,2024-05-13
77998,2,1,1,2,1,140,25,2024-05-10
77999,4,5,3,3,3,139,25,2024-05-11
78000,1,2,1,1,1,139,19,2024-05-10
78001,5,5,4,4,4,140,19,2024-05-13
78002,2,3,2,3,2,141,19,2024-05-06
78003,4,5,4,3,4,140,135,2024-05-08
78004,3,2,4,2,2,138,135,2024-05-11
78005,1,1,1,1,1,138,118,2024-05-13
78006,4,4,4,4,4,141,118,2024-05-09
78007,3,4,2,2,2,139,118,2024-05-13
78008,1,1,1,2,1,141,81,2024-05-10
78009,3,3,3,2,2,138,81,2024-05-10
78010,1,1,2,1,1,140,81,2024-05-08
78011,5,5,5,4,4,138,52,2024-05-08
78012,3,4,2,3,3,140,51,2024-05-13
78013,2,3,1,3,2,141,51,2024-05-07
78014,5,5,5,4,4,138,61,2024-05-07
78015,3,4,2,3,3,141,123,2024-05-11
78016,4,4,5,5,4,138,31,2024-05-11
78017,4,5,5,3,4,139,31,2024-05-08
78018,3,2,3,2,2,140,31,2024-05-08
78019,4,5,4,4,4,139,38,2024-05-09
78020,5,4,4,5,4,140,38,2024-05-07
78021,3,4,4,4,3,141,124,2024-05-12
78022,2,3,3,2,2,141,149,2024-05-07
78023,3,4,3,4,3,138,147,2024-05-13
78024,1,1,1,1,1,139,147,2024-05-13
78025,2,3,2,2,2,140,147,2024-05-13
78026,4,4,5,4,4,140,93,2024-05-07
78027,2,3,3,1,2,138,93,2024-05-06
78028,3,4,4,3,3,141,3,2024-05-08
78029,5,5,5,5,5,139,3,2024-05-09
78030,1,1,2,1,1,139,143,2024-05-10
78031,5,4,4,5,4,140,143,2024-05-07
78032,3,2,4,4,3,141,143,2024-05-11
78033,5,5,5,5,5,140,139,2024-05-10
78034,5,5,5,5,5,139,139,2024-05-06
78035,2,1,1,3,1,141,139,2024-05-09
78036,5,5,5,5,5,140,4,2024-05-11
78037,2,3,1,2,2,138,4,2024-05-12
78038,5,5,5,5,5,140,112,2024-05-08
78039,3,2,4,3,3,139,126,2024-05-08
78040,4,4,4,3,3,138,126,2024-05-12
78041,2,2,3,3,2,141,86,2024-05-11
78042,5,5,5,5,5,141,70,2024-05-13
78043,5,5,5,4,4,139,70,2024-05-13
78970,4,5,5,4,4,143,133,2024-05-11
78971,5,4,5,5,4,142,133,2024-05-14
78972,2,1,2,1,1,143,39,2024-05-10
78973,3,4,3,3,3,143,149,2024-05-07
78974,3,3,4,3,3,142,149,2024-05-11
78975,1,1,1,1,1,143,70,2024-05-13
78976,4,5,4,4,4,142,80,2024-05-08
78977,5,4,5,5,4,143,80,2024-05-12
78978,4,4,5,5,4,143,4,2024-05-10
78979,3,3,3,3,3,143,14,2024-05-13
78980,4,4,4,4,4,143,122,2024-05-12
78981,3,2,4,4,3,143,95,2024-05-13
78982,3,3,4,4,3,142,37,2024-05-09
78983,4,3,3,5,3,142,150,2024-05-08
78984,4,3,3,3,3,143,29,2024-05-14
78985,1,1,2,2,1,142,29,2024-05-07
78986,5,5,5,5,5,143,48,2024-05-12
78987,2,1,2,1,1,142,48,2024-05-07
78988,4,5,5,5,4,142,72,2024-05-09
78989,4,4,3,3,3,143,72,2024-05-07
78990,4,3,4,4,3,142,81,2024-05-09
78991,2,2,2,1,1,143,81,2024-05-10
78992,5,5,5,5,5,143,92,2024-05-10
78993,5,4,4,4,4,142,92,2024-05-08
78994,5,5,5,4,4,143,138,2024-05-13
78995,5,5,5,4,4,142,138,2024-05-08
78996,5,5,5,4,4,143,3,2024-05-07
78997,1,1,1,2,1,142,3,2024-05-09
78998,4,4,4,5,4,142,98,2024-05-12
78999,3,3,4,4,3,143,98,2024-05-07
79000,5,4,5,5,4,143,69,2024-05-10
79001,1,1,1,2,1,143,71,2024-05-10
79002,1,2,2,1,1,143,40,2024-05-08
79003,5,5,5,5,5,142,40,2024-05-13
79004,1,1,1,2,1,143,42,2024-05-08
79005,2,2,1,1,1,143,8,2024-05-09
79006,1,1,1,1,1,143,139,2024-05-12
79007,5,4,5,4,4,142,139,2024-05-13
79008,5,5,4,5,4,143,131,2024-05-09
79009,2,2,3,3,2,142,131,2024-05-14
79010,1,2,1,2,1,142,66,2024-05-09
79011,1,1,1,1,1,142,25,2024-05-14
79012,4,3,4,4,3,142,105,2024-05-08
79013,3,3,4,2,3,143,105,2024-05-13
79014,2,3,1,1,1,143,34,2024-05-09
79015,5,4,4,5,4,142,52,2024-05-08
79016,4,4,4,3,3,143,52,2024-05-07
79017,1,2,1,2,1,143,135,2024-05-07
79018,4,3,3,4,3,142,135,2024-05-08
79019,5,5,5,5,5,143,28,2024-05-11
79020,2,2,1,2,1,142,28,2024-05-13
79021,5,4,5,5,4,143,113,2024-05-11
79022,3,2,4,2,2,142,113,2024-05-07
79023,3,4,2,3,3,142,9,2024-05-11
79024,5,5,5,5,5,143,9,2024-05-07
79025,3,2,4,4,3,142,60,2024-05-10
79026,2,3,3,2,2,143,60,2024-05-07
79027,2,2,3,2,2,143,115,2024-05-12
79028,2,2,3,1,2,142,130,2024-05-08
79029,3,3,2,4,3,143,130,2024-05-08
79030,5,5,4,5,4,142,68,2024-05-07
79031,2,3,3,1,2,142,61,2024-05-13
79032,1,1,1,2,1,142,38,2024-05-11
79033,2,2,1,2,1,143,12,2024-05-07
79034,4,5,5,3,4,142,108,2024-05-11
79035,2,2,2,1,1,143,108,2024-05-07
79036,1,2,1,2,1,142,10,2024-05-10
79037,2,3,3,2,2,143,10,2024-05-13
79038,5,5,5,4,4,142,147,2024-05-09
79039,5,5,5,5,5,143,147,2024-05-10
79040,2,3,2,2,2,143,88,2024-05-10
79041,2,1,1,2,1,142,88,2024-05-11
79042,2,1,1,3,1,143,76,2024-05-08
79043,4,3,4,5,4,142,76,2024-05-08
79044,1,2,1,2,1,142,96,2024-05-08
79045,1,1,1,1,1,143,49,2024-05-13
79046,5,5,5,5,5,142,104,2024-05-09
79047,2,2,1,1,1,143,144,2024-05-10
79048,3,3,4,3,3,142,20,2024-05-14
79049,4,5,5,4,4,143,20,2024-05-10
79050,2,1,1,2,1,143,74,2024-05-10
79051,2,1,2,2,1,142,74,2024-05-13
79052,4,5,3,5,4,143,136,2024-05-09
79053,4,5,3,5,4,142,136,2024-05-13
79054,4,5,4,5,4,143,27,2024-05-13
79055,2,1,3,2,2,142,27,2024-05-14
79056,4,4,5,5,4,143,141,2024-05-13
79057,5,5,5,4,4,142,141,2024-05-08
79058,3,4,4,3,3,142,73,2024-05-13
79059,4,3,3,4,3,142,134,2024-05-10
79060,1,1,1,1,1,143,134,2024-05-08
79061,5,5,4,5,4,142,89,2024-05-12
79062,3,3,3,2,2,143,5,2024-05-10
79063,3,4,3,2,3,142,5,2024-05-07
79064,4,4,5,5,4,142,91,2024-05-10
79065,1,1,2,1,1,143,13,2024-05-12
79066,1,2,1,1,1,143,84,2024-05-14
79067,5,5,4,5,4,142,50,2024-05-09
79068,5,5,5,5,5,143,50,2024-05-10
79069,5,5,5,5,5,142,100,2024-05-13
79070,4,5,3,3,3,142,86,2024-05-13
79071,1,1,1,1,1,143,86,2024-05-12
79072,4,5,5,5,4,142,99,2024-05-08
79073,1,1,1,1,1,142,82,2024-05-07
79074,2,1,3,1,1,142,143,2024-05-08
79075,2,2,2,2,2,143,143,2024-05-07
79076,1,1,1,1,1,142,124,2024-05-10
79077,1,2,2,1,1,143,124,2024-05-09
79078,3,3,4,3,3,143,79,2024-05-09
79079,4,3,4,4,3,142,79,2024-05-07
79080,4,4,3,4,3,142,2,2024-05-13
79081,3,4,4,4,3,143,2,2024-05-11
79082,1,1,1,1,1,142,101,2024-05-11
79083,4,4,5,4,4,143,101,2024-05-12
79084,3,4,4,3,3,143,75,2024-05-13
79085,4,5,4,3,4,142,110,2024-05-08
79086,3,4,2,4,3,143,110,2024-05-11
79087,1,1,1,2,1,143,67,2024-05-13
79088,3,2,4,4,3,142,67,2024-05-13
79089,4,4,3,4,3,142,46,2024-05-11
79090,4,5,5,4,4,143,46,2024-05-14
79091,2,3,3,3,2,142,90,2024-05-09
79092,1,1,1,2,1,142,87,2024-05-07
79093,5,5,5,5,5,143,117,2024-05-13
79094,4,4,5,3,4,142,106,2024-05-08
79095,4,4,3,4,3,143,106,2024-05-09
79096,3,2,4,3,3,142,54,2024-05-14
79097,5,4,5,5,4,143,54,2024-05-11
79098,1,1,1,1,1,143,51,2024-05-12
79099,4,5,3,4,4,143,127,2024-05-11
79100,4,5,4,3,4,143,7,2024-05-11
79101,2,1,1,2,1,142,120,2024-05-13
79102,3,2,2,3,2,143,120,2024-05-10
79103,5,4,5,5,4,143,129,2024-05-14
79104,2,3,1,2,2,142,129,2024-05-08
79105,5,5,5,5,5,142,114,2024-05-13
79106,3,4,4,4,3,142,125,2024-05-08
79107,2,3,1,3,2,143,125,2024-05-07
79108,4,5,3,4,4,143,11,2024-05-14
79109,4,4,4,5,4,142,11,2024-05-08
79110,3,4,2,4,3,142,58,2024-05-10
79111,1,2,2,1,1,143,58,2024-05-12
79112,4,5,3,4,4,143,59,2024-05-11
79113,5,5,4,5,4,143,36,2024-05-11
79114,2,2,1,2,1,142,36,2024-05-09
79115,2,3,1,2,2,142,22,2024-05-07
79116,4,4,5,5,4,143,17,2024-05-14
79117,1,1,2,1,1,143,78,2024-05-14
79118,2,1,3,1,1,143,35,2024-05-07
79119,4,3,3,4,3,143,15,2024-05-09
79120,5,5,4,5,4,142,15,2024-05-09
79121,3,2,2,2,2,142,146,2024-05-12
79122,4,3,5,5,4,143,47,2024-05-07
79123,5,4,5,4,4,142,16,2024-05-13
79124,4,5,5,3,4,143,16,2024-05-07
79125,2,3,2,3,2,143,128,2024-05-12
79126,1,1,1,1,1,142,128,2024-05-08
79127,2,1,3,3,2,143,18,2024-05-08
79128,5,5,5,5,5,142,57,2024-05-09
79129,5,5,4,5,4,143,64,2024-05-09
79130,5,4,5,5,4,142,64,2024-05-10
79131,4,5,3,3,3,142,56,2024-05-10
79132,5,5,5,4,4,143,56,2024-05-13
79133,1,1,1,1,1,143,102,2024-05-10
79134,2,2,3,2,2,142,102,2024-05-14
79135,1,2,1,2,1,142,140,2024-05-14
79136,3,2,4,4,3,143,140,2024-05-14
79137,4,5,3,4,4,142,145,2024-05-09
79138,2,1,3,3,2,143,145,2024-05-14
79139,1,1,2,2,1,142,107,2024-05-12
79140,3,4,2,4,3,143,107,2024-05-11
79141,5,4,4,5,4,142,111,2024-05-09
79142,4,3,4,5,4,143,111,2024-05-08
79143,3,2,3,2,2,143,148,2024-05-11
79144,3,3,2,2,2,142,93,2024-05-12
79145,5,4,4,5,4,142,44,2024-05-12
79146,4,4,5,4,4,143,44,2024-05-08
79147,4,3,4,5,4,143,118,2024-05-07
79148,4,3,4,3,3,142,43,2024-05-08
79149,1,1,1,1,1,143,121,2024-05-11
79150,2,3,1,2,2,142,121,2024-05-14
79151,5,5,4,5,4,143,33,2024-05-10
79152,3,3,4,3,3,143,62,2024-05-09
79153,1,1,1,1,1,142,1,2024-05-10
79154,1,1,1,1,1,143,1,2024-05-11
79155,5,5,4,4,4,142,103,2024-05-12
79156,1,2,1,2,1,143,103,2024-05-07
79157,2,1,2,2,1,143,123,2024-05-13
79158,2,2,2,1,1,142,123,2024-05-08
79159,2,3,3,3,2,142,21,2024-05-10
79160,2,2,3,2,2,143,21,2024-05-12
79161,1,1,2,1,1,142,126,2024-05-14
79162,4,3,5,5,4,143,126,2024-05-07
79163,4,3,5,3,3,142,6,2024-05-14
79164,5,5,4,5,4,143,6,2024-05-13
79165,1,1,1,1,1,142,41,2024-05-11
79166,4,3,5,5,4,143,41,2024-05-14
79167,5,4,5,5,4,143,32,2024-05-12
79168,1,2,2,1,1,142,45,2024-05-08
79169,5,4,5,5,4,143,45,2024-05-11
79170,2,2,2,1,1,142,23,2024-05-13
79171,3,4,2,4,3,143,23,2024-05-08
79172,5,5,5,5,5,143,53,2024-05-07
79173,1,1,1,2,1,143,97,2024-05-14
79174,5,5,4,5,4,142,97,2024-05-14
79175,4,4,4,4,4,143,132,2024-05-09
79176,4,4,5,4,4,142,132,2024-05-10
79177,1,2,2,1,1,143,19,2024-05-09
79178,3,3,4,3,3,142,94,2024-05-13
79179,5,5,4,5,4,143,94,2024-05-13
79180,4,5,5,5,4,142,77,2024-05-09
79181,2,2,1,2,1,143,77,2024-05-12
79182,3,3,2,3,2,143,65,2024-05-13
79183,1,1,1,2,1,142,65,2024-05-09
79184,4,4,5,4,4,142,137,2024-05-14
79185,2,1,2,1,1,143,137,2024-05-11
79186,2,1,1,3,1,142,31,2024-05-11
79187,5,4,5,5,4,143,63,2024-05-09
79188,5,4,4,5,4,142,109,2024-05-13
79189,3,3,3,4,3,143,109,2024-05-12
79190,3,3,2,4,3,143,142,2024-05-11
79191,4,4,4,5,4,142,142,2024-05-09
79192,4,3,4,3,3,142,24,2024-05-09
79193,3,4,4,3,3,143,24,2024-05-13
79194,3,3,4,2,3,143,30,2024-05-09
79195,2,2,3,3,2,143,116,2024-05-08
79196,4,3,4,3,3,142,116,2024-05-13
79197,2,3,2,2,2,143,112,2024-05-13
79198,1,1,1,2,1,143,85,2024-05-07
79199,1,2,1,2,1,143,83,2024-05-10
79200,2,1,2,3,2,142,119,2024-05-08
79201,4,5,4,4,4,143,55,2024-05-09
79202,1,1,1,1,1,142,26,2024-05-07
79975,2,2,2,1,1,145,53,2024-05-08
79976,4,5,3,3,3,146,53,2024-05-15
79977,1,2,1,2,1,145,118,2024-05-14
79978,5,5,5,4,4,146,118,2024-05-10
79979,1,1,2,1,1,145,96,2024-05-13
79980,2,3,3,3,2,144,96,2024-05-11
79981,1,2,1,1,1,144,59,2024-05-13
79982,5,4,5,5,4,145,59,2024-05-08
79983,1,2,2,1,1,146,46,2024-05-15
79984,5,4,5,5,4,145,46,2024-05-13
79985,1,1,1,2,1,144,46,2024-05-11
79986,2,1,3,1,1,144,79,2024-05-11
79987,2,1,1,1,1,144,114,2024-05-15
79988,5,5,4,4,4,146,114,2024-05-09
79989,1,1,2,2,1,145,109,2024-05-11
79990,3,2,2,3,2,144,109,2024-05-10
79991,3,2,2,2,2,146,109,2024-05-15
79992,2,3,1,3,2,145,65,2024-05-15
79993,4,5,5,4,4,145,98,2024-05-14
79994,1,2,1,2,1,144,98,2024-05-13
79995,5,5,5,5,5,146,98,2024-05-08
79996,4,5,4,4,4,145,51,2024-05-08
79997,2,1,2,3,2,146,51,2024-05-15
79998,3,2,2,3,2,144,115,2024-05-11
79999,3,4,2,3,3,146,115,2024-05-14
80000,5,4,5,5,4,144,110,2024-05-14
80001,2,3,3,3,2,145,110,2024-05-09
80002,3,4,3,4,3,146,110,2024-05-13
80003,3,2,2,4,2,146,5,2024-05-09
80004,5,4,4,5,4,145,89,2024-05-15
80005,3,3,2,4,3,144,89,2024-05-11
80006,5,4,4,4,4,146,89,2024-05-10
80007,4,3,5,3,3,145,14,2024-05-15
80008,5,4,4,5,4,144,14,2024-05-13
80009,3,2,3,4,3,146,14,2024-05-12
80010,3,4,3,4,3,145,107,2024-05-13
80011,1,2,1,2,1,144,107,2024-05-14
80012,1,1,1,1,1,146,132,2024-05-10
80013,2,2,2,1,1,144,57,2024-05-12
80014,2,1,1,2,1,144,32,2024-05-09
80015,5,5,5,5,5,145,93,2024-05-10
80016,2,3,1,3,2,144,93,2024-05-10
80017,4,5,4,4,4,146,93,2024-05-09
80018,1,1,2,1,1,144,143,2024-05-10
80019,5,4,5,5,4,146,50,2024-05-12
80020,2,1,3,2,2,145,50,2024-05-15
80021,4,3,3,4,3,146,35,2024-05-08
80022,3,4,2,2,2,145,35,2024-05-10
80023,4,3,4,4,3,144,35,2024-05-14
80024,2,1,3,2,2,146,90,2024-05-15
80025,2,3,3,1,2,144,90,2024-05-11
80026,4,5,3,5,4,145,90,2024-05-15
80027,4,5,5,4,4,144,43,2024-05-08
80028,5,5,5,5,5,146,43,2024-05-10
80029,2,2,3,1,2,145,121,2024-05-09
80030,4,4,4,4,4,144,121,2024-05-12
80031,1,1,1,2,1,146,121,2024-05-12
80032,5,4,4,5,4,144,7,2024-05-11
80033,2,1,2,2,1,145,7,2024-05-10
80034,4,4,3,3,3,146,7,2024-05-10
80035,4,5,4,4,4,145,105,2024-05-15
80036,5,5,5,5,5,146,52,2024-05-10
80037,3,2,2,2,2,145,52,2024-05-11
80038,3,2,3,4,3,145,139,2024-05-13
80039,4,3,5,4,4,146,85,2024-05-14
80040,5,5,5,5,5,144,85,2024-05-09
80041,2,2,3,3,2,145,85,2024-05-08
80042,4,4,5,5,4,144,18,2024-05-15
80043,5,4,5,5,4,146,18,2024-05-13
80044,5,5,4,5,4,145,18,2024-05-15
80045,5,5,5,5,5,145,149,2024-05-14
80046,2,1,3,1,1,145,34,2024-05-14
80047,1,1,1,1,1,146,34,2024-05-11
80048,1,1,1,1,1,144,3,2024-05-12
80049,5,5,5,5,5,146,3,2024-05-12
80050,1,1,1,1,1,146,86,2024-05-10
80051,4,4,4,5,4,144,8,2024-05-08
80052,2,1,2,3,2,145,8,2024-05-09
80053,5,5,5,5,5,145,74,2024-05-09
80054,4,5,5,4,4,146,74,2024-05-14
80055,3,2,4,2,2,146,55,2024-05-15
80056,3,2,3,4,3,144,55,2024-05-12
80057,3,2,3,4,3,145,116,2024-05-12
80058,1,2,1,1,1,144,116,2024-05-11
80059,4,4,4,5,4,146,116,2024-05-13
80060,1,1,2,1,1,146,36,2024-05-13
80061,5,5,5,4,4,144,36,2024-05-11
80062,5,5,5,5,5,145,36,2024-05-13
80063,1,2,1,1,1,145,128,2024-05-14
80064,5,5,5,5,5,146,128,2024-05-12
80065,3,4,4,2,3,145,33,2024-05-09
80066,2,3,3,2,2,145,27,2024-05-10
80067,1,1,1,1,1,144,27,2024-05-09
80068,3,4,2,2,2,145,16,2024-05-11
80069,4,4,3,3,3,146,16,2024-05-12
80070,5,4,5,5,4,144,16,2024-05-08
80071,4,5,3,3,3,146,76,2024-05-09
80072,1,1,2,1,1,144,76,2024-05-12
80073,3,4,4,3,3,145,76,2024-05-08
80074,3,4,2,3,3,145,141,2024-05-09
80075,5,5,4,5,4,144,91,2024-05-11
80076,2,2,2,1,1,146,91,2024-05-13
80077,4,5,3,3,3,145,91,2024-05-08
80078,1,1,1,1,1,145,81,2024-05-13
80079,4,5,3,5,4,144,48,2024-05-10
80080,4,3,5,4,4,145,20,2024-05-14
80081,4,5,4,3,4,146,20,2024-05-14
80082,1,2,2,1,1,144,20,2024-05-13
80083,3,2,3,4,3,146,15,2024-05-13
80084,4,4,5,3,4,145,15,2024-05-11
80085,2,2,1,2,1,145,123,2024-05-13
80086,2,3,1,2,2,146,22,2024-05-15
80087,2,3,3,1,2,145,22,2024-05-12
80088,4,3,4,3,3,144,22,2024-05-11
80089,2,3,3,1,2,145,63,2024-05-09
80090,1,1,1,1,1,144,87,2024-05-13
80091,4,4,3,5,4,146,87,2024-05-14
80092,1,1,2,2,1,144,84,2024-05-14
80093,1,1,1,2,1,145,113,2024-05-08
80094,5,5,4,4,4,144,120,2024-05-15
80095,5,4,5,5,4,145,129,2024-05-13
80096,2,1,2,2,1,144,134,2024-05-14
80097,3,4,4,2,3,145,134,2024-05-15
80098,1,1,1,2,1,144,44,2024-05-08
80099,3,4,2,2,2,146,44,2024-05-11
80100,5,5,5,5,5,145,44,2024-05-08
80101,4,3,4,4,3,146,147,2024-05-11
80102,2,3,2,1,2,145,147,2024-05-12
80103,5,5,5,4,4,146,122,2024-05-12
80104,3,3,4,2,3,145,122,2024-05-11
80105,3,3,4,2,3,144,122,2024-05-13
80106,4,3,5,3,3,146,54,2024-05-11
80107,5,5,5,5,5,144,54,2024-05-08
80108,5,5,4,5,4,145,54,2024-05-15
80109,4,4,5,3,4,146,133,2024-05-08
80110,2,2,3,3,2,145,133,2024-05-11
80111,4,4,4,5,4,144,133,2024-05-08
80112,1,2,1,2,1,145,60,2024-05-12
80113,2,3,3,1,2,146,6,2024-05-13
80114,1,2,1,2,1,144,6,2024-05-11
80115,4,3,4,5,4,145,6,2024-05-13
80116,1,2,2,1,1,144,13,2024-05-10
